parent_id	parent_reactome_id	parent_name	parent_type	child_id	child_reactome_id	child_name	child_type	polarity	type
5672733_output	5672733	p21 RAS:GTP:homo/heterodimerized RAF complex [plasma membrane]	Complex	5672731_output	5672731	"dephosphorylated ""receiver"" RAF/KSR1 [cytosol]"	DefinedSet	POS	OR
5672733_output	5672733	p21 RAS:GTP:homo/heterodimerized RAF complex [plasma membrane]	Complex	5672729_output	5672729	p21 RAS:GTP:'activator' RAF:YWHAB dimer [plasma membrane]	Complex	POS	OR
5675412_output	5675412	p21RAS:GTP:p-S621 RAF1 homo/heterodimer [plasma membrane]	Complex	5672709_output	5672709	'activator' RAFs [cytosol]	CandidateSet	POS	OR
5675412_output	5675412	p21RAS:GTP:p-S621 RAF1 homo/heterodimer [plasma membrane]	Complex	109783_output	109783	p21 RAS:GTP [plasma membrane]	Complex	POS	OR
5675412_output	5675412	p21RAS:GTP:p-S621 RAF1 homo/heterodimer [plasma membrane]	Complex	2028645_output	2028645	YWHAB dimer [cytosol]	Complex	POS	OR
5675412_output	5675412	p21RAS:GTP:p-S621 RAF1 homo/heterodimer [plasma membrane]	Complex	206222_output	206222	p-S621-RAF1 [plasma membrane]	EntityWithAccessionedSequence	POS	OR
5672712_output	5672712	p21RAS:GTP:activated RAF homo/heterodimers [plasma membrane]	Complex	5672709_output	5672709	'activator' RAFs [cytosol]	CandidateSet	POS	OR
5672712_output	5672712	p21RAS:GTP:activated RAF homo/heterodimers [plasma membrane]	Complex	109783_output	109783	p21 RAS:GTP [plasma membrane]	Complex	POS	OR
5672712_output	5672712	p21RAS:GTP:activated RAF homo/heterodimers [plasma membrane]	Complex	2028645_output	2028645	YWHAB dimer [cytosol]	Complex	POS	OR
5672712_output	5672712	p21RAS:GTP:activated RAF homo/heterodimers [plasma membrane]	Complex	5672713_output	5672713	activated RAF/KSR1 [plasma membrane]	CandidateSet	POS	OR
5675361_output	5675361	MAPK monomers and dimers [cytosol]	DefinedSet	169291_output	169291	MAPKs [cytosol]	DefinedSet	POS	OR
5675361_output	5675361	MAPK monomers and dimers [cytosol]	DefinedSet	5675357_output	5675357	MAPK3 dimer [cytosol]	Complex	POS	OR
5675361_output	5675361	MAPK monomers and dimers [cytosol]	DefinedSet	5675354_output	5675354	MAPK1 dimer [cytosol]	Complex	POS	OR
9658249_output	9658249	p21 RAS:GTP:PI3K [plasma membrane]	Complex	74693_output	74693	PI3K [cytosol]	Complex	POS	OR
9658249_output	9658249	p21 RAS:GTP:PI3K [plasma membrane]	Complex	109783_output	109783	p21 RAS:GTP [plasma membrane]	Complex	POS	OR
5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	186833_output	186833	RASA1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	5658232_output	5658232	SPRED dimer:NF1 [plasma membrane]	Complex	POS	OR
5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	5658228_output	5658228	RASA4 [cytosol]	EntityWithAccessionedSequence	POS	OR
5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	5658226_output	5658226	RASAL3 [cytosol]	EntityWithAccessionedSequence	POS	OR
5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	5658224_output	5658224	RASAL2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	5658238_output	5658238	DAB2IP [cytosol]	EntityWithAccessionedSequence	POS	OR
5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	5658222_output	5658222	RASA3 [cytosol]	EntityWithAccessionedSequence	POS	OR
5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	5658221_output	5658221	RASA2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	5658233_output	5658233	RASAL1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	5658217_output	5658217	SYNGAP1 [cytosol]	EntityWithAccessionedSequence	POS	OR
9647965_output	9647965	S-Farn-Me RAS [endoplasmic reticulum membrane]	DefinedSet	9647891_output	9647891	S-Farn-Me NRAS [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647965_output	9647965	S-Farn-Me RAS [endoplasmic reticulum membrane]	DefinedSet	9647796_output	9647796	S-Farn-Me HRAS [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647965_output	9647965	S-Farn-Me RAS [endoplasmic reticulum membrane]	DefinedSet	9649690_output	9649690	S-Farn-Me KRAS4B [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647965_output	9647965	S-Farn-Me RAS [endoplasmic reticulum membrane]	DefinedSet	9647801_output	9647801	S-Farn-Me KRAS [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647965_output	9647965	S-Farn-Me RAS [endoplasmic reticulum membrane]	DefinedSet	9647806_output	9647806	S-Farn-Me KRAS4A [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9657577_output	9657577	single mechanism MAPK inhibitors [cytosol]	CandidateSet	9657506_output	9657506	ulixertinib [cytosol]	Drug	POS	OR
9657577_output	9657577	single mechanism MAPK inhibitors [cytosol]	CandidateSet	9657520_output	9657520	ravoxertinib [cytosol]	Drug	POS	OR
9657577_output	9657577	single mechanism MAPK inhibitors [cytosol]	CandidateSet	9657533_output	9657533	VTX-11e [cytosol]	Drug	POS	OR
5675356_output	5675356	MAPK1 dimer [nucleoplasm]	Complex	199960_output	199960	MAPK1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
109783_output	109783	p21 RAS:GTP [plasma membrane]	Complex	9649715_output	9649715	mature p21 RAS [plasma membrane]	DefinedSet	POS	OR
9654512_output	9654512	S-Farn-Me KRAS4B:CALM1:4xCa2+ [cytosol]	Complex	74294_output	74294	CALM1:4xCa2+ [cytosol]	Complex	POS	OR
9654512_output	9654512	S-Farn-Me KRAS4B:CALM1:4xCa2+ [cytosol]	Complex	9654510_output	9654510	S-Farn-Me KRAS4B [cytosol]	EntityWithAccessionedSequence	POS	OR
5674136_output	5674136	activated RAF homo/heterodimer [cytosol]	Complex	5674134_output	5674134	activated RAF monomer [cytosol]	CandidateSet	POS	OR
5672705_output	5672705	p-2S MAP2K1:p-2S MAPK2K2 heterodimer [cytosol]	Complex	109837_output	109837	p-S218,S222-MAP2K1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672705_output	5672705	p-2S MAP2K1:p-2S MAPK2K2 heterodimer [cytosol]	Complex	169292_output	169292	p-S222,S226-MAP2K2 [cytosol]	EntityWithAccessionedSequence	POS	OR
9660479_output	9660479	RAL GDS proteins [cytosol]	DefinedSet	561160_output	561160	RGL1 [cytosol]	EntityWithAccessionedSequence	POS	OR
9660479_output	9660479	RAL GDS proteins [cytosol]	DefinedSet	9660475_output	9660475	RGL3 [cytosol]	EntityWithAccessionedSequence	POS	OR
9660479_output	9660479	RAL GDS proteins [cytosol]	DefinedSet	171001_output	171001	RALGDS [cytosol]	EntityWithAccessionedSequence	POS	OR
9660479_output	9660479	RAL GDS proteins [cytosol]	DefinedSet	9660472_output	9660472	RGL2 [cytosol]	EntityWithAccessionedSequence	POS	OR
74693_output	74693	PI3K [cytosol]	Complex	74689_output	74689	PI3K-catalytic subunit [cytosol]	DefinedSet	POS	OR
74693_output	74693	PI3K [cytosol]	Complex	74688_output	74688	PI3K-regulatory subunit [cytosol]	DefinedSet	POS	OR
5672709_output	5672709	'activator' RAFs [cytosol]	CandidateSet	5672646_output	5672646	p-S299,S302,T452,T455,S576 ARAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5672709_output	5672709	'activator' RAFs [cytosol]	CandidateSet	5672676_output	5672676	p-S445,T599,S602,S729 BRAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5672709_output	5672709	'activator' RAFs [cytosol]	CandidateSet	5672656_output	5672656	p-S311,Y552 KSR1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672709_output	5672709	'activator' RAFs [cytosol]	CandidateSet	5672664_output	5672664	p-S338,Y341,T491,S494,S621 RAF1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672709_output	5672709	'activator' RAFs [cytosol]	CandidateSet	5672673_output	5672673	p-S445,S729-BRAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5675359_output	5675359	MAPK3 dimer [nucleoplasm]	Complex	73724_output	73724	MAPK3 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5674340_output	5674340	p-T,Y MAPK monomers and dimers [cytosol]	DefinedSet	1268261_output	1268261	p-T,Y MAPK dimers [cytosol]	DefinedSet	POS	OR
5674340_output	5674340	p-T,Y MAPK monomers and dimers [cytosol]	DefinedSet	169289_output	169289	p-T,Y MAPKs [cytosol]	DefinedSet	POS	OR
9660551_output	9660551	S-Farn-Me-2xPalmS HRAS:GTP [plasma membrane]	Complex	9647912_output	9647912	S-Farn-Me-2xPalmS HRAS [plasma membrane]	EntityWithAccessionedSequence	POS	OR
5672701_output	5672701	p-S222,S226 MAP2K2 dimer [cytosol]	Complex	169292_output	169292	p-S222,S226-MAP2K2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672715_output	5672715	p21 RAS:GTP:'activator' RAFs:YWHAB dimer [plasma membrane]	Complex	5672709_output	5672709	'activator' RAFs [cytosol]	CandidateSet	POS	OR
5672715_output	5672715	p21 RAS:GTP:'activator' RAFs:YWHAB dimer [plasma membrane]	Complex	109783_output	109783	p21 RAS:GTP [plasma membrane]	Complex	POS	OR
5672715_output	5672715	p21 RAS:GTP:'activator' RAFs:YWHAB dimer [plasma membrane]	Complex	2028645_output	2028645	YWHAB dimer [cytosol]	Complex	POS	OR
9649715_output	9649715	mature p21 RAS [plasma membrane]	DefinedSet	9647815_output	9647815	S-Farn-Me KRAS4B [plasma membrane]	EntityWithAccessionedSequence	POS	OR
9649715_output	9649715	mature p21 RAS [plasma membrane]	DefinedSet	9647910_output	9647910	S-Farn-Me PalmS NRAS [plasma membrane]	EntityWithAccessionedSequence	POS	OR
9649715_output	9649715	mature p21 RAS [plasma membrane]	DefinedSet	9647915_output	9647915	S-Farn-Me-PalmS KRAS4A [plasma membrane]	EntityWithAccessionedSequence	POS	OR
9649715_output	9649715	mature p21 RAS [plasma membrane]	DefinedSet	9647912_output	9647912	S-Farn-Me-2xPalmS HRAS [plasma membrane]	EntityWithAccessionedSequence	POS	OR
5672731_output	5672731	"dephosphorylated ""receiver"" RAF/KSR1 [cytosol]"	DefinedSet	5672673_output	5672673	p-S445,S729-BRAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5672731_output	5672731	"dephosphorylated ""receiver"" RAF/KSR1 [cytosol]"	DefinedSet	5672691_output	5672691	p-S311 KSR1:MARK3 [cytosol]	Complex	POS	OR
5672731_output	5672731	"dephosphorylated ""receiver"" RAF/KSR1 [cytosol]"	DefinedSet	5672681_output	5672681	p-S576 ARAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5672731_output	5672731	"dephosphorylated ""receiver"" RAF/KSR1 [cytosol]"	DefinedSet	206028_output	206028	p-S621-RAF1 [cytosol]	EntityWithAccessionedSequence	POS	OR
169291_output	169291	MAPKs [cytosol]	DefinedSet	59282_output	59282	MAPK1 [cytosol]	EntityWithAccessionedSequence	POS	OR
169291_output	169291	MAPKs [cytosol]	DefinedSet	59284_output	59284	MAPK3 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672710_output	5672710	'activator' RAF:YWHAB dimer [cytosol]	Complex	5672709_output	5672709	'activator' RAFs [cytosol]	CandidateSet	POS	OR
5672710_output	5672710	'activator' RAF:YWHAB dimer [cytosol]	Complex	2028645_output	2028645	YWHAB dimer [cytosol]	Complex	POS	OR
5658219_output	5658219	SPRED dimer [plasma membrane]	CandidateSet	5658236_output	5658236	SPRED3 dimer [plasma membrane]	Complex	POS	OR
5658219_output	5658219	SPRED dimer [plasma membrane]	CandidateSet	5658235_output	5658235	SPRED2 dimer [plasma membrane]	Complex	POS	OR
5658219_output	5658219	SPRED dimer [plasma membrane]	CandidateSet	5658215_output	5658215	SPRED1 dimer [plasma membrane]	Complex	POS	OR
5250197_output	5250197	ARL2:GTP [cytosol]	Complex	5216230_output	5216230	ARL2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5675354_output	5675354	MAPK1 dimer [cytosol]	Complex	59282_output	59282	MAPK1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672703_output	5672703	p-S218,S222 MAP2K1 dimer [cytosol]	Complex	109837_output	109837	p-S218,S222-MAP2K1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672716_output	5672716	MAP2K homo/heterodimers [cytosol]	DefinedSet	5672686_output	5672686	MAP2K1:MAPK2K2 heterodimer [cytosol]	Complex	POS	OR
5672716_output	5672716	MAP2K homo/heterodimers [cytosol]	DefinedSet	5672685_output	5672685	MAP2K2 dimer [cytosol]	Complex	POS	OR
5672716_output	5672716	MAP2K homo/heterodimers [cytosol]	DefinedSet	5672683_output	5672683	MAP2K1 dimer [cytosol]	Complex	POS	OR
9635772_output	9635772	p-T-MAPK dimers [cytosol]	DefinedSet	9635777_output	9635777	p-T185-MAPK1 dimer [cytosol]	Complex	POS	OR
9635772_output	9635772	p-T-MAPK dimers [cytosol]	DefinedSet	9635770_output	9635770	p-T203 MAPK3 dimer [cytosol]	Complex	POS	OR
5672691_output	5672691	p-S311 KSR1:MARK3 [cytosol]	Complex	5672591_output	5672591	MARK3 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672691_output	5672691	p-S311 KSR1:MARK3 [cytosol]	Complex	5672652_output	5672652	p-S311 KSR1 [cytosol]	EntityWithAccessionedSequence	POS	OR
354079_output	354079	Focal Adhesion/Focal contacts [plasma membrane]	Complex	354157_output	354157	Vinculin bound to alphaIIbbeta3 [plasma membrane]	Complex	POS	OR
354079_output	354079	Focal Adhesion/Focal contacts [plasma membrane]	Complex	196015_output	196015	F-actin [plasma membrane]	Polymer	POS	OR
5672713_output	5672713	activated RAF/KSR1 [plasma membrane]	CandidateSet	5672679_output	5672679	p-S445,T599,S602,S729 BRAF [plasma membrane]	EntityWithAccessionedSequence	POS	OR
5672713_output	5672713	activated RAF/KSR1 [plasma membrane]	CandidateSet	5672699_output	5672699	p-S311,T552 KSR1:MARK3 [plasma membrane]	Complex	POS	OR
5672713_output	5672713	activated RAF/KSR1 [plasma membrane]	CandidateSet	5672648_output	5672648	p-S299,S302,T452,T455,S576 ARAF [plasma membrane]	EntityWithAccessionedSequence	POS	OR
5672713_output	5672713	activated RAF/KSR1 [plasma membrane]	CandidateSet	5672665_output	5672665	p-S338,Y341,T491,S494,S621 RAF1 [plasma membrane]	EntityWithAccessionedSequence	POS	OR
5672708_output	5672708	inactive RAFs [cytosol]	DefinedSet	5672639_output	5672639	p-S214,S576 ARAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5672708_output	5672708	inactive RAFs [cytosol]	DefinedSet	109786_output	109786	p-S259,S621-RAF1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672708_output	5672708	inactive RAFs [cytosol]	DefinedSet	5672667_output	5672667	p-S365,S445,S729 BRAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5674133_output	5674133	WDR83:LAMTOR2:LAMTOR3 [endosome membrane]	Complex	5672942_output	5672942	WDR83 [endosome membrane]	EntityWithAccessionedSequence	POS	OR
5674133_output	5674133	WDR83:LAMTOR2:LAMTOR3 [endosome membrane]	Complex	5693294_output	5693294	LAMTOR3 [endosome membrane]	EntityWithAccessionedSequence	POS	OR
5674133_output	5674133	WDR83:LAMTOR2:LAMTOR3 [endosome membrane]	Complex	5693293_output	5693293	LAMTOR2 [endosome membrane]	EntityWithAccessionedSequence	POS	OR
5675357_output	5675357	MAPK3 dimer [cytosol]	Complex	59284_output	59284	MAPK3 [cytosol]	EntityWithAccessionedSequence	POS	OR
74294_output	74294	CALM1:4xCa2+ [cytosol]	Complex	9016707_output	9016707	CALM1 [cytosol]	EntityWithAccessionedSequence	POS	OR
9635770_output	9635770	p-T203 MAPK3 dimer [cytosol]	Complex	9635775_output	9635775	p-T202-MAPK3 [cytosol]	EntityWithAccessionedSequence	POS	OR
9635777_output	9635777	p-T185-MAPK1 dimer [cytosol]	Complex	9635773_output	9635773	p-T185-MAPK1 [cytosol]	EntityWithAccessionedSequence	POS	OR
1268261_output	1268261	p-T,Y MAPK dimers [cytosol]	DefinedSet	109844_output	109844	p-T202, Y204 MAPK3 dimer [cytosol]	Complex	POS	OR
1268261_output	1268261	p-T,Y MAPK dimers [cytosol]	DefinedSet	109855_output	109855	p-T185,Y187 MAPK1 dimer [cytosol]	Complex	POS	OR
354157_output	354157	Vinculin bound to alphaIIbbeta3 [plasma membrane]	Complex	354132_output	354132	Vinculin bound to PIP2 [plasma membrane]	Complex	POS	OR
354157_output	354157	Vinculin bound to alphaIIbbeta3 [plasma membrane]	Complex	354137_output	354137	Focal complex [plasma membrane]	Complex	POS	OR
5672699_output	5672699	p-S311,T552 KSR1:MARK3 [plasma membrane]	Complex	5672659_output	5672659	p-S311,Y552 KSR1 [plasma membrane]	EntityWithAccessionedSequence	POS	OR
5672699_output	5672699	p-S311,T552 KSR1:MARK3 [plasma membrane]	Complex	5672591_output	5672591	MARK3 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672685_output	5672685	MAP2K2 dimer [cytosol]	Complex	59504_output	59504	MAP2K2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672683_output	5672683	MAP2K1 dimer [cytosol]	Complex	59502_output	59502	MAP2K1 [cytosol]	EntityWithAccessionedSequence	POS	OR
74689_output	74689	PI3K-catalytic subunit [cytosol]	DefinedSet	74787_output	74787	PIK3CA [cytosol]	EntityWithAccessionedSequence	POS	OR
74689_output	74689	PI3K-catalytic subunit [cytosol]	DefinedSet	74788_output	74788	PIK3CB [cytosol]	EntityWithAccessionedSequence	POS	OR
5672686_output	5672686	MAP2K1:MAPK2K2 heterodimer [cytosol]	Complex	59504_output	59504	MAP2K2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672686_output	5672686	MAP2K1:MAPK2K2 heterodimer [cytosol]	Complex	59502_output	59502	MAP2K1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5658215_output	5658215	SPRED1 dimer [plasma membrane]	Complex	5658225_output	5658225	SPRED1 [plasma membrane]	EntityWithAccessionedSequence	POS	OR
5674134_output	5674134	activated RAF monomer [cytosol]	CandidateSet	5672646_output	5672646	p-S299,S302,T452,T455,S576 ARAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5674134_output	5674134	activated RAF monomer [cytosol]	CandidateSet	5672676_output	5672676	p-S445,T599,S602,S729 BRAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5674134_output	5674134	activated RAF monomer [cytosol]	CandidateSet	5672664_output	5672664	p-S338,Y341,T491,S494,S621 RAF1 [cytosol]	EntityWithAccessionedSequence	POS	OR
74688_output	74688	PI3K-regulatory subunit [cytosol]	DefinedSet	74789_output	74789	PIK3R1 [cytosol]	EntityWithAccessionedSequence	POS	OR
74688_output	74688	PI3K-regulatory subunit [cytosol]	DefinedSet	74791_output	74791	PIK3R2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5658235_output	5658235	SPRED2 dimer [plasma membrane]	Complex	5658229_output	5658229	SPRED2 [plasma membrane]	EntityWithAccessionedSequence	POS	OR
5658236_output	5658236	SPRED3 dimer [plasma membrane]	Complex	5658223_output	5658223	SPRED3 [plasma membrane]	EntityWithAccessionedSequence	POS	OR
109855_output	109855	p-T185,Y187 MAPK1 dimer [cytosol]	Complex	109853_output	109853	p-T185,Y187-MAPK1 [cytosol]	EntityWithAccessionedSequence	POS	OR
109844_output	109844	p-T202, Y204 MAPK3 dimer [cytosol]	Complex	109842_output	109842	p-T202,Y204-MAPK3 [cytosol]	EntityWithAccessionedSequence	POS	OR
354132_output	354132	Vinculin bound to PIP2 [plasma membrane]	Complex	350753_output	350753	VCL [cytosol]	EntityWithAccessionedSequence	POS	OR
354137_output	354137	Focal complex [plasma membrane]	Complex	377604_output	377604	Integrin binding divalent cations [extracellular region]	CandidateSet	POS	OR
354137_output	354137	Focal complex [plasma membrane]	Complex	377603_output	377603	Integrin alphaIIb beta3 ECM ligands [extracellular region]	DefinedSet	POS	OR
354137_output	354137	Focal complex [plasma membrane]	Complex	354130_output	354130	Integrin alphaIIb beta3:p-Y530-SRC:CSK:Talin:RIAM complex [plasma membrane]	Complex	POS	OR
377603_output	377603	Integrin alphaIIb beta3 ECM ligands [extracellular region]	DefinedSet	54851_output	54851	FN1(32-2386) [extracellular region]	EntityWithAccessionedSequence	POS	OR
377603_output	377603	Integrin alphaIIb beta3 ECM ligands [extracellular region]	DefinedSet	67271_output	67271	VWF(23-763) [extracellular region]	EntityWithAccessionedSequence	POS	OR
377603_output	377603	Integrin alphaIIb beta3 ECM ligands [extracellular region]	DefinedSet	140586_output	140586	fibrin monomer [extracellular region]	Complex	POS	OR
354130_output	354130	Integrin alphaIIb beta3:p-Y530-SRC:CSK:Talin:RIAM complex [plasma membrane]	Complex	354176_output	354176	Talin:RIAM complex [plasma membrane]	Complex	POS	OR
354130_output	354130	Integrin alphaIIb beta3:p-Y530-SRC:CSK:Talin:RIAM complex [plasma membrane]	Complex	377608_output	377608	Integrin alphaIIb beta3:p-Y530-SRC:CSK [plasma membrane]	Complex	POS	OR
377608_output	377608	Integrin alphaIIb beta3:p-Y530-SRC:CSK [plasma membrane]	Complex	114514_output	114514	Integrin alpha2bbeta3 [plasma membrane]	Complex	POS	OR
377608_output	377608	Integrin alphaIIb beta3:p-Y530-SRC:CSK [plasma membrane]	Complex	377606_output	377606	p-Y530-SRC:CSK [cytosol]	Complex	POS	OR
354176_output	354176	Talin:RIAM complex [plasma membrane]	Complex	354110_output	354110	Rap1-GTP:PIP2:RIAM [plasma membrane]	Complex	POS	OR
354176_output	354176	Talin:RIAM complex [plasma membrane]	Complex	350713_output	350713	TLN1 [cytosol]	EntityWithAccessionedSequence	POS	OR
140586_output	140586	fibrin monomer [extracellular region]	Complex	140583_output	140583	FGA [extracellular region]	EntityWithAccessionedSequence	POS	OR
140586_output	140586	fibrin monomer [extracellular region]	Complex	140584_output	140584	FGB [extracellular region]	EntityWithAccessionedSequence	POS	OR
140586_output	140586	fibrin monomer [extracellular region]	Complex	140585_output	140585	FGG [extracellular region]	EntityWithAccessionedSequence	POS	OR
